image,xmin,ymin,xmax,ymax,class
a0000000106.jpg,286,278,293,287,1
a0000000009.jpg,63,276,89,292,1
f0000000190.jpg,261,226,264,233,1
e0000000184.jpg,215,253,226,266,1
f0000000108.jpg,201,227,210,233,1
e0000000008.jpg,302,254,436,318,1
e0000000002.jpg,73,264,105,290,1
a0000000148.jpg,199,279,205,286,1
g0000000128.jpg,294,226,333,291,1
f0000000104.jpg,251,230,255,240,1
c0000000198.jpg,26,245,35,283,3
e0000000046.jpg,54,270,182,337,1
a0000000197.jpg,199,279,205,286,1
a0000000123.jpg,345,280,357,289,1
e0000000103.jpg,215,253,226,266,1
a0000000100.jpg,279,280,285,288,1
c0000000050.jpg,297,225,338,384,2
c0000000088.jpg,143,260,220,342,1
f0000000012.jpg,164,227,172,236,1
b0000000018.jpg,131,234,165,325,3
c0000000120.jpg,302,241,338,373,2
f0000000157.jpg,220,226,232,247,1
d0000000163.jpg,158,258,175,305,2
a0000000183.jpg,322,280,330,287,1
c0000000140.jpg,309,238,334,374,2
g0000000031.jpg,363,239,447,366,1
e0000000043.jpg,391,245,403,303,3
g0000000034.jpg,295,233,340,284,1
f0000000082.jpg,228,228,234,239,1
g0000000029.jpg,183,228,198,249,1
f0000000065.jpg,199,227,206,233,1
g0000000014.jpg,350,245,446,355,1
c0000000091.jpg,24,245,33,283,3
b0000000096.jpg,51,270,80,295,1
e0000000085.jpg,72,263,105,291,1
g0000000059.jpg,109,227,155,278,1
g0000000138.jpg,259,232,270,249,1
g0000000200.jpg,287,234,322,279,1
f0000000103.jpg,116,230,134,244,1
c0000000146.jpg,228,275,249,303,1
f0000000002.jpg,251,228,260,241,1
e0000000171.jpg,215,253,226,266,1
b0000000009.jpg,398,279,427,295,1
f0000000066.jpg,196,227,205,234,1
a0000000028.jpg,266,233,315,342,2
c0000000119.jpg,79,248,88,284,3
c0000000111.jpg,60,247,68,282,3
g0000000071.jpg,191,236,199,253,1
g0000000000.jpg,316,238,378,307,1
f0000000015.jpg,128,228,141,239,1
f0000000185.jpg,85,224,100,235,1
e0000000083.jpg,4,267,37,300,1
c0000000134.jpg,83,248,92,284,3
e0000000155.jpg,36,263,83,296,1
g0000000075.jpg,296,222,340,282,1
g0000000043.jpg,197,226,205,239,1
a0000000178.jpg,227,277,233,286,1
f0000000070.jpg,61,231,83,243,1
a0000000094.jpg,411,277,440,296,1
a0000000047.jpg,64,275,88,292,1
a0000000197.jpg,227,277,233,286,1
c0000000011.jpg,60,249,69,283,3
a0000000191.jpg,98,276,107,284,1
g0000000127.jpg,294,228,331,291,1
f0000000168.jpg,222,224,233,244,1
f0000000045.jpg,72,229,90,243,1
g0000000052.jpg,187,228,196,251,1
c0000000107.jpg,302,241,333,376,2
f0000000070.jpg,253,229,258,238,1
f0000000187.jpg,125,227,162,262,1
b0000000182.jpg,398,279,427,295,1
f0000000184.jpg,194,225,202,230,1
g0000000168.jpg,264,231,280,256,1
f0000000075.jpg,255,227,260,236,1
c0000000196.jpg,92,250,104,284,3
g0000000157.jpg,282,233,319,275,1
c0000000178.jpg,87,248,95,284,3
f0000000048.jpg,143,228,154,237,1
f0000000082.jpg,260,229,264,235,1
a0000000150.jpg,63,275,88,292,1
b0000000136.jpg,245,243,278,325,3
g0000000007.jpg,190,235,198,254,1
f0000000128.jpg,177,226,187,233,1
g0000000173.jpg,256,231,267,247,1
a0000000079.jpg,346,280,356,288,1
g0000000066.jpg,192,232,204,247,1
a0000000154.jpg,347,280,357,288,1
g0000000181.jpg,152,233,167,271,1
c0000000037.jpg,61,249,70,283,3
g0000000039.jpg,218,230,223,236,1
f0000000055.jpg,70,232,96,244,1
f0000000188.jpg,267,224,271,231,1
g0000000038.jpg,147,230,176,269,1
c0000000120.jpg,70,246,79,283,3
e0000000068.jpg,281,258,391,325,1
g0000000146.jpg,321,222,406,328,1
a0000000036.jpg,411,278,440,295,1
a0000000035.jpg,345,280,357,289,1
f0000000153.jpg,220,227,231,247,1
f0000000182.jpg,118,227,158,264,1
a0000000058.jpg,411,278,440,294,1
a0000000031.jpg,227,278,233,286,1
e0000000111.jpg,195,254,205,266,1
c0000000159.jpg,26,245,35,283,3
a0000000106.jpg,64,274,88,291,1
f0000000134.jpg,99,235,119,243,1
f0000000170.jpg,21,227,53,246,1
e0000000139.jpg,4,267,37,300,1
g0000000075.jpg,265,225,275,255,1
a0000000107.jpg,345,280,357,288,1
c0000000048.jpg,297,228,338,384,2
a0000000167.jpg,131,277,137,285,1
a0000000011.jpg,64,276,90,292,1
e0000000137.jpg,72,263,104,288,1
a0000000153.jpg,287,278,294,287,1
a0000000121.jpg,64,275,88,292,1
f0000000167.jpg,149,231,159,240,1
f0000000171.jpg,233,227,240,235,1
g0000000081.jpg,260,233,270,250,1
g0000000092.jpg,164,222,185,255,1
c0000000110.jpg,94,250,101,283,3
g0000000036.jpg,3,244,86,348,1
f0000000132.jpg,128,232,141,242,1
g0000000104.jpg,2,240,98,339,1
g0000000125.jpg,292,229,329,291,1
c0000000040.jpg,37,247,50,286,3
e0000000144.jpg,4,267,37,300,1
f0000000051.jpg,135,228,148,238,1
f0000000051.jpg,184,226,193,236,1
f0000000056.jpg,121,229,135,240,1
f0000000124.jpg,217,223,228,245,1
c0000000092.jpg,24,245,33,283,3
g0000000008.jpg,188,236,198,256,1
e0000000032.jpg,151,265,278,330,1
f0000000107.jpg,174,229,182,233,1
g0000000092.jpg,58,234,133,298,1
c0000000184.jpg,297,234,322,367,2
a0000000112.jpg,63,275,88,294,1
f0000000175.jpg,223,222,234,242,1
g0000000021.jpg,383,250,446,385,1
g0000000103.jpg,352,217,446,351,1
f0000000059.jpg,26,231,44,247,1
c0000000014.jpg,2,241,9,284,3
a0000000193.jpg,227,277,233,286,1
b0000000092.jpg,51,272,81,294,1
a0000000079.jpg,97,276,107,285,1
b0000000149.jpg,398,279,427,295,1
g0000000036.jpg,271,228,291,260,1
f0000000070.jpg,215,222,230,248,1
f0000000153.jpg,66,234,129,287,1
g0000000067.jpg,378,245,445,374,1
g0000000069.jpg,80,229,142,294,1
e0000000030.jpg,73,263,106,290,1
a0000000163.jpg,411,277,440,296,1
c0000000076.jpg,53,245,66,287,3
c0000000153.jpg,272,209,309,384,3
b0000000163.jpg,52,272,79,292,1
a0000000069.jpg,177,277,185,286,1
g0000000159.jpg,127,235,165,276,1
f0000000012.jpg,0,226,14,250,1
f0000000085.jpg,251,230,255,239,1
e0000000036.jpg,194,255,204,265,1
g0000000189.jpg,270,230,290,260,1
d0000000092.jpg,301,226,327,325,3
b0000000045.jpg,144,229,162,326,3
c0000000011.jpg,230,154,284,435,3
g0000000151.jpg,254,234,262,247,1
g0000000037.jpg,264,232,272,256,1
g0000000026.jpg,263,228,286,256,1
c0000000131.jpg,84,248,93,284,3
a0000000060.jpg,345,279,356,288,1
a0000000055.jpg,99,277,108,284,1
a0000000176.jpg,134,238,164,341,2
f0000000069.jpg,230,229,236,239,1
a0000000016.jpg,411,276,441,296,1
a0000000189.jpg,214,277,219,286,1
f0000000149.jpg,55,233,122,290,1
d0000000074.jpg,285,226,315,325,3
g0000000171.jpg,101,234,151,284,1
g0000000058.jpg,167,227,188,255,1
f0000000118.jpg,254,234,258,242,1
f0000000031.jpg,176,229,184,235,1
c0000000138.jpg,60,247,69,282,3
a0000000137.jpg,256,279,263,286,1
f0000000178.jpg,253,226,259,234,1
g0000000134.jpg,171,225,194,254,1
b0000000080.jpg,230,245,275,323,3
e0000000150.jpg,36,263,83,296,1
g0000000197.jpg,260,231,277,253,1
g0000000140.jpg,154,233,181,263,1
e0000000191.jpg,200,264,318,328,1
g0000000083.jpg,257,233,265,248,1
c0000000124.jpg,60,247,69,282,3
g0000000065.jpg,254,233,263,247,1
g0000000178.jpg,77,234,139,293,1
d0000000023.jpg,218,230,251,328,3
g0000000123.jpg,311,210,416,316,1
f0000000171.jpg,207,227,213,231,1
g0000000108.jpg,144,227,176,268,1
f0000000094.jpg,0,229,31,249,1
a0000000130.jpg,410,277,439,294,1
e0000000180.jpg,275,257,394,325,1
e0000000089.jpg,36,263,73,296,1
g0000000070.jpg,262,228,272,256,1
f0000000134.jpg,250,231,256,241,1
a0000000023.jpg,98,277,108,285,1
f0000000113.jpg,66,231,92,248,1
g0000000005.jpg,144,237,173,272,1
c0000000089.jpg,94,250,101,283,3
f0000000074.jpg,184,228,193,236,1
a0000000122.jpg,346,280,357,289,1
b0000000123.jpg,52,272,80,293,1
g0000000033.jpg,294,234,338,283,1
g0000000002.jpg,127,235,164,281,1
e0000000185.jpg,240,257,361,327,1
b0000000174.jpg,242,243,285,327,3
a0000000149.jpg,199,279,205,286,1
a0000000157.jpg,269,278,276,286,1
f0000000171.jpg,257,227,261,234,1
c0000000029.jpg,94,253,101,281,3
f0000000026.jpg,258,230,263,239,1
a0000000155.jpg,287,278,294,287,1
f0000000140.jpg,100,232,115,244,1
g0000000111.jpg,334,233,430,329,1
e0000000083.jpg,194,255,204,269,1
a0000000179.jpg,322,280,330,287,1
g0000000095.jpg,259,231,264,245,1
f0000000017.jpg,121,230,135,241,1
g0000000164.jpg,275,235,297,268,1
c0000000179.jpg,60,246,68,282,3
a0000000003.jpg,63,272,89,291,1
a0000000168.jpg,227,277,233,286,1
d0000000158.jpg,154,258,171,305,2
f0000000149.jpg,6,234,36,249,1
a0000000057.jpg,177,278,186,286,1
b0000000015.jpg,129,231,171,328,3
b0000000128.jpg,398,279,427,295,1
e0000000028.jpg,1,267,39,304,1
a0000000191.jpg,63,275,88,292,1
a0000000067.jpg,268,277,277,286,1
d0000000194.jpg,179,259,200,301,2
b0000000091.jpg,398,279,427,295,1
e0000000124.jpg,195,254,205,266,1
e0000000045.jpg,214,253,227,273,1
g0000000101.jpg,210,228,223,248,1
f0000000053.jpg,216,220,232,250,1
c0000000083.jpg,24,246,32,283,3
a0000000188.jpg,63,275,88,292,1
g0000000131.jpg,209,229,222,249,1
a0000000054.jpg,176,278,185,286,1
g0000000200.jpg,118,236,146,286,1
e0000000163.jpg,4,267,37,300,1
g0000000165.jpg,255,233,263,248,1
d0000000029.jpg,373,274,394,288,1
g0000000071.jpg,180,228,192,254,1
g0000000090.jpg,280,215,320,268,1
g0000000038.jpg,271,228,293,261,1
f0000000095.jpg,250,229,255,238,1
e0000000018.jpg,387,244,401,303,3
f0000000061.jpg,6,231,33,248,1
f0000000162.jpg,159,232,169,238,1
g0000000195.jpg,65,221,139,299,1
f0000000150.jpg,132,231,148,240,1
a0000000024.jpg,226,278,233,285,1
g0000000087.jpg,1,225,96,334,1
c0000000117.jpg,70,246,79,283,3
c0000000108.jpg,272,200,309,385,3
c0000000056.jpg,263,189,307,402,3
c0000000034.jpg,6,244,16,283,3
a0000000156.jpg,199,279,205,286,1
f0000000158.jpg,232,231,238,238,1
f0000000120.jpg,260,233,264,240,1
a0000000139.jpg,99,277,107,284,1
g0000000168.jpg,1,255,105,327,1
g0000000029.jpg,2,239,112,322,1
a0000000184.jpg,98,276,107,284,1
c0000000079.jpg,67,248,75,284,3
g0000000060.jpg,107,226,154,279,1
a0000000066.jpg,322,280,330,287,1
a0000000198.jpg,269,278,276,286,1
a0000000062.jpg,322,279,329,288,1
f0000000193.jpg,183,216,203,230,1
e0000000012.jpg,194,255,204,269,1
f0000000136.jpg,165,230,176,239,1
a0000000124.jpg,228,278,233,287,1
a0000000128.jpg,363,280,375,287,1
d0000000058.jpg,395,270,425,289,1
a0000000179.jpg,227,277,233,286,1
g0000000124.jpg,114,231,161,282,1
e0000000043.jpg,33,263,81,295,1
c0000000169.jpg,269,216,305,375,3
a0000000130.jpg,98,276,108,285,1
f0000000034.jpg,252,227,259,238,1
g0000000153.jpg,261,233,273,254,1
a0000000033.jpg,345,280,357,289,1
f0000000010.jpg,0,225,33,247,1
b0000000099.jpg,245,246,268,324,3
a0000000173.jpg,227,277,233,286,1
g0000000042.jpg,26,230,116,311,1
f0000000092.jpg,214,222,228,247,1
d0000000065.jpg,275,228,296,326,3
g0000000135.jpg,302,224,355,301,1
g0000000198.jpg,149,227,180,263,1
b0000000108.jpg,247,244,264,324,3
c0000000141.jpg,309,238,334,372,2
g0000000064.jpg,163,227,184,255,1
b0000000058.jpg,143,226,161,327,3
g0000000036.jpg,180,229,196,252,1
a0000000165.jpg,199,279,205,286,1
e0000000188.jpg,74,263,106,286,1
a0000000154.jpg,131,277,137,285,1
e0000000074.jpg,36,263,73,296,1
a0000000051.jpg,177,279,185,286,1
g0000000030.jpg,267,226,287,256,1
d0000000012.jpg,213,229,232,328,3
f0000000145.jpg,145,228,162,240,1
c0000000157.jpg,60,247,69,282,3
a0000000051.jpg,322,280,330,289,1
c0000000146.jpg,60,247,69,282,3
f0000000055.jpg,232,229,239,238,1
c0000000183.jpg,26,245,35,283,3
a0000000143.jpg,131,277,139,285,1
d0000000116.jpg,134,255,148,313,2
f0000000160.jpg,81,234,136,283,1
a0000000081.jpg,346,280,358,289,1
f0000000188.jpg,126,228,163,262,1
e0000000078.jpg,4,267,37,300,1
g0000000012.jpg,255,227,270,250,1
a0000000039.jpg,64,276,90,292,1
c0000000025.jpg,3,243,12,282,3
f0000000186.jpg,192,226,198,232,1
b0000000048.jpg,143,227,161,326,3
a0000000141.jpg,62,276,89,293,1
c0000000149.jpg,26,245,35,283,3
g0000000135.jpg,337,190,446,357,1
a0000000113.jpg,345,280,356,288,1
f0000000003.jpg,50,226,83,247,1
d0000000042.jpg,182,244,224,320,2
a0000000086.jpg,410,277,441,296,1
c0000000109.jpg,69,246,76,284,3
d0000000057.jpg,265,228,295,326,3
f0000000118.jpg,228,235,234,243,1
g0000000133.jpg,209,230,221,250,1
g0000000047.jpg,196,224,205,238,1
g0000000010.jpg,138,236,168,276,1
e0000000050.jpg,194,255,204,269,1
f0000000088.jpg,244,230,252,241,1
g0000000003.jpg,61,233,132,296,1
a0000000151.jpg,63,275,88,292,1
e0000000093.jpg,72,263,105,291,1
g0000000094.jpg,273,222,287,260,1
g0000000090.jpg,183,232,195,251,1
f0000000136.jpg,255,231,259,239,1
b0000000160.jpg,52,271,79,291,1
a0000000140.jpg,346,279,358,290,1
g0000000027.jpg,137,233,169,271,1
e0000000106.jpg,4,267,37,300,1
c0000000112.jpg,26,245,35,283,3
c0000000039.jpg,51,245,60,286,3
g0000000068.jpg,384,245,445,370,1
g0000000022.jpg,303,240,349,297,1
d0000000018.jpg,216,231,244,326,3
e0000000099.jpg,391,243,406,304,3
d0000000045.jpg,178,245,220,321,2
e0000000089.jpg,4,267,37,300,1
f0000000156.jpg,171,232,179,240,1
e0000000192.jpg,193,261,312,331,1
f0000000181.jpg,184,224,191,230,1
g0000000060.jpg,219,227,222,233,1
g0000000063.jpg,99,228,150,283,1
g0000000042.jpg,305,234,364,294,1
g0000000187.jpg,142,234,162,274,1
f0000000180.jpg,235,225,242,233,1
a0000000068.jpg,98,276,107,284,1
g0000000040.jpg,145,228,174,267,1
a0000000025.jpg,411,278,441,295,1
a0000000192.jpg,98,276,107,284,1
e0000000161.jpg,195,254,205,266,1
e0000000036.jpg,73,263,106,290,1
f0000000112.jpg,244,230,251,240,1
e0000000001.jpg,1,267,39,303,1
g0000000003.jpg,373,222,445,386,1
g0000000027.jpg,266,226,285,255,1
b0000000186.jpg,398,279,427,294,1
f0000000128.jpg,255,226,259,234,1
c0000000092.jpg,70,249,79,285,3
a0000000192.jpg,411,277,440,296,1
a0000000199.jpg,131,277,137,285,1
f0000000121.jpg,243,234,251,244,1
a0000000089.jpg,238,212,299,370,2
a0000000126.jpg,279,278,285,287,1
a0000000144.jpg,63,275,88,292,1
c0000000048.jpg,60,249,69,283,3
e0000000028.jpg,390,245,402,303,3
b0000000025.jpg,398,279,427,295,1
g0000000057.jpg,271,235,280,263,1
e0000000143.jpg,72,263,104,288,1
g0000000049.jpg,377,248,445,377,1
f0000000148.jpg,169,229,177,235,1
a0000000078.jpg,97,277,107,284,1
g0000000174.jpg,297,232,353,288,1
d0000000017.jpg,211,242,247,318,2
g0000000154.jpg,261,232,274,254,1
d0000000149.jpg,148,257,165,306,2
f0000000103.jpg,180,234,188,239,1
e0000000155.jpg,215,253,226,266,1
g0000000060.jpg,272,233,284,266,1
b0000000013.jpg,247,245,264,323,3
f0000000123.jpg,196,228,202,233,1
a0000000138.jpg,278,278,285,288,1
c0000000040.jpg,94,253,101,281,3
b0000000048.jpg,51,272,80,293,1
f0000000164.jpg,221,226,233,246,1
a0000000161.jpg,279,279,284,287,1
b0000000148.jpg,398,279,427,295,1
d0000000119.jpg,135,254,148,312,2
g0000000082.jpg,221,230,225,236,1
f0000000135.jpg,260,230,265,237,1
e0000000057.jpg,344,248,445,324,1
e0000000126.jpg,285,255,408,322,1
d0000000110.jpg,311,232,331,320,3
f0000000008.jpg,99,224,127,240,1
a0000000140.jpg,322,280,330,289,1
f0000000079.jpg,105,228,126,239,1
c0000000108.jpg,76,248,85,284,3
c0000000093.jpg,26,245,35,283,3
f0000000028.jpg,251,228,260,240,1
e0000000125.jpg,215,253,226,266,1
e0000000019.jpg,213,254,228,280,1
f0000000149.jpg,245,231,252,241,1
c0000000007.jpg,28,241,38,284,3
c0000000005.jpg,24,244,36,283,3
c0000000142.jpg,60,247,69,282,3
a0000000171.jpg,227,277,233,286,1
a0000000124.jpg,130,278,139,285,1
f0000000081.jpg,252,230,256,239,1
b0000000132.jpg,52,271,79,292,1
c0000000168.jpg,26,245,35,283,3
c0000000080.jpg,56,243,66,286,3
f0000000127.jpg,254,226,258,234,1
f0000000125.jpg,126,229,137,236,1
f0000000122.jpg,217,227,228,248,1
g0000000054.jpg,270,234,282,268,1
e0000000149.jpg,392,245,405,304,3
e0000000072.jpg,194,255,204,269,1
e0000000146.jpg,36,263,83,296,1
g0000000121.jpg,160,240,179,268,1
g0000000040.jpg,205,229,219,248,1
f0000000161.jpg,233,231,238,239,1
a0000000190.jpg,411,277,440,296,1
g0000000014.jpg,155,234,179,266,1
g0000000011.jpg,292,240,320,284,1
a0000000084.jpg,177,278,184,286,1
a0000000083.jpg,63,275,88,292,1
f0000000129.jpg,121,231,136,238,1
f0000000040.jpg,94,229,110,242,1
f0000000014.jpg,195,229,202,234,1
g0000000087.jpg,294,231,325,283,1
a0000000073.jpg,64,276,88,291,1
f0000000036.jpg,154,230,165,236,1
e0000000195.jpg,392,245,406,306,3
f0000000017.jpg,78,231,97,244,1
g0000000137.jpg,135,244,164,278,1
g0000000123.jpg,382,239,445,373,1
f0000000039.jpg,215,221,231,251,1
a0000000004.jpg,63,274,89,292,1
f0000000075.jpg,215,221,228,248,1
b0000000071.jpg,233,244,277,323,3
g0000000025.jpg,205,230,219,250,1
g0000000010.jpg,159,235,182,267,1
g0000000101.jpg,1,236,108,327,1
g0000000075.jpg,272,218,302,261,1
c0000000145.jpg,85,248,94,284,3
b0000000033.jpg,247,246,264,324,3
g0000000072.jpg,125,235,163,276,1
g0000000136.jpg,340,190,446,362,1
a0000000134.jpg,226,277,233,286,1
f0000000137.jpg,254,231,259,238,1
f0000000127.jpg,128,229,140,237,1
f0000000135.jpg,96,236,115,244,1
f0000000182.jpg,236,224,241,232,1
g0000000109.jpg,329,229,416,322,1
a0000000140.jpg,64,275,88,292,1
a0000000099.jpg,177,279,185,286,1
b0000000164.jpg,245,243,285,325,3
c0000000136.jpg,308,236,336,375,2
g0000000093.jpg,2,224,66,331,1
c0000000022.jpg,94,253,101,281,3
g0000000197.jpg,301,234,357,295,1
e0000000041.jpg,391,245,403,303,3
b0000000066.jpg,143,227,161,327,3
g0000000108.jpg,279,227,302,272,1
e0000000195.jpg,73,263,105,287,1
a0000000075.jpg,177,276,184,286,1
a0000000012.jpg,177,278,185,286,1
a0000000139.jpg,213,280,219,286,1
a0000000080.jpg,321,279,331,289,1
f0000000005.jpg,113,224,137,239,1
e0000000157.jpg,392,245,405,304,3
c0000000063.jpg,300,229,338,380,2
f0000000112.jpg,206,229,211,233,1
g0000000136.jpg,2,230,90,347,1
g0000000005.jpg,325,242,403,319,1
g0000000003.jpg,180,230,196,254,1
a0000000045.jpg,411,278,440,296,1
f0000000135.jpg,230,231,236,239,1
c0000000160.jpg,83,248,92,283,3
e0000000011.jpg,1,267,39,304,1
f0000000169.jpg,247,229,254,239,1
f0000000064.jpg,1,235,24,252,1
a0000000072.jpg,409,277,441,295,1
g0000000018.jpg,322,239,396,318,1
g0000000176.jpg,3,262,70,354,1
g0000000049.jpg,256,225,262,247,1
g0000000007.jpg,1,262,50,354,1
c0000000092.jpg,157,266,224,333,1
b0000000102.jpg,247,244,265,324,3
d0000000106.jpg,310,232,329,322,3
a0000000171.jpg,131,277,137,285,1
c0000000165.jpg,60,247,69,282,3
b0000000062.jpg,236,243,277,324,3
g0000000134.jpg,335,192,446,352,1
g0000000021.jpg,219,231,223,236,1
f0000000066.jpg,6,231,37,249,1
c0000000190.jpg,269,218,299,369,3
f0000000120.jpg,243,235,251,245,1
c0000000115.jpg,270,200,309,385,3
b0000000025.jpg,130,235,164,325,3
g0000000094.jpg,3,224,60,333,1
f0000000141.jpg,177,229,184,234,1
g0000000012.jpg,221,231,224,237,1
e0000000104.jpg,4,267,37,300,1
c0000000001.jpg,20,244,32,284,3
e0000000121.jpg,195,254,205,266,1
g0000000079.jpg,221,228,225,234,1
c0000000106.jpg,302,234,334,374,2
a0000000115.jpg,410,276,440,296,1
f0000000134.jpg,96,233,109,244,1
e0000000071.jpg,4,267,37,300,1
g0000000114.jpg,343,231,445,340,1
c0000000021.jpg,94,253,101,281,3
f0000000130.jpg,174,227,184,235,1
g0000000007.jpg,142,237,172,274,1
e0000000064.jpg,33,263,71,285,1
c0000000095.jpg,71,249,79,285,3
g0000000000.jpg,256,226,269,247,1
g0000000082.jpg,174,228,190,258,1
f0000000136.jpg,197,232,204,236,1
f0000000036.jpg,214,220,230,252,1
a0000000017.jpg,410,278,440,294,1
g0000000000.jpg,359,222,446,365,1
a0000000185.jpg,347,280,357,288,1
g0000000141.jpg,274,233,303,265,1
d0000000143.jpg,99,279,111,286,1
g0000000104.jpg,318,231,385,310,1
g0000000072.jpg,177,226,192,254,1
e0000000128.jpg,272,257,393,325,1
f0000000182.jpg,259,225,263,232,1
f0000000059.jpg,112,230,126,240,1
a0000000124.jpg,321,280,330,289,1
g0000000098.jpg,252,230,257,240,1
a0000000129.jpg,410,278,440,295,1
f0000000052.jpg,232,228,239,238,1
g0000000092.jpg,300,227,336,285,1
b0000000194.jpg,258,242,275,328,3
e0000000167.jpg,215,253,226,266,1
c0000000028.jpg,4,243,14,282,3
g0000000145.jpg,381,188,443,352,1
a0000000035.jpg,177,279,185,286,1
f0000000151.jpg,31,234,60,250,1
f0000000064.jpg,91,231,108,242,1
a0000000186.jpg,63,275,88,292,1
d0000000011.jpg,368,275,379,286,1
g0000000151.jpg,279,236,312,272,1
g0000000127.jpg,193,231,205,250,1
g0000000178.jpg,302,234,366,296,1
c0000000039.jpg,94,253,101,281,3
b0000000003.jpg,52,272,80,291,1
d0000000097.jpg,131,251,149,315,2
g0000000116.jpg,197,228,207,245,1
g0000000002.jpg,287,236,308,275,1
f0000000008.jpg,148,227,159,238,1
f0000000149.jpg,256,229,260,238,1
g0000000061.jpg,167,226,188,255,1
g0000000067.jpg,161,230,186,259,1
c0000000141.jpg,60,247,69,282,3
a0000000047.jpg,266,277,276,287,1
b0000000158.jpg,144,238,175,330,3
e0000000075.jpg,72,263,105,291,1
c0000000012.jpg,42,245,50,288,3
e0000000090.jpg,392,243,406,303,3
g0000000126.jpg,109,231,158,284,1
b0000000109.jpg,398,279,427,295,1
f0000000028.jpg,213,220,231,253,1
g0000000143.jpg,267,232,281,257,1
f0000000166.jpg,263,229,268,234,1
f0000000159.jpg,80,234,135,284,1
e0000000040.jpg,194,255,204,269,1
g0000000192.jpg,136,234,156,276,1
a0000000192.jpg,287,278,294,287,1
f0000000191.jpg,50,230,74,241,1
g0000000144.jpg,268,232,284,256,1
f0000000053.jpg,232,228,238,238,1
a0000000180.jpg,347,280,357,288,1
f0000000069.jpg,247,230,255,241,1
a0000000197.jpg,347,280,357,288,1
f0000000085.jpg,260,228,264,236,1
f0000000083.jpg,214,223,228,248,1
b0000000060.jpg,236,243,277,322,3
g0000000048.jpg,1,228,98,326,1
e0000000181.jpg,215,253,226,266,1
g0000000003.jpg,2,250,75,348,1
d0000000039.jpg,241,229,273,327,3
c0000000112.jpg,199,271,238,318,1
b0000000011.jpg,398,279,427,295,1
e0000000017.jpg,386,244,401,301,3
c0000000112.jpg,302,239,336,373,2
a0000000191.jpg,131,277,137,285,1
d0000000090.jpg,133,250,154,317,2
g0000000016.jpg,168,230,189,259,1
a0000000120.jpg,280,277,286,288,1
a0000000096.jpg,98,276,108,285,1
g0000000186.jpg,205,230,217,249,1
g0000000186.jpg,97,224,152,287,1
g0000000105.jpg,3,241,93,344,1
d0000000180.jpg,87,277,98,287,1
a0000000198.jpg,160,243,202,331,2
g0000000008.jpg,278,236,302,269,1
g0000000083.jpg,210,230,224,250,1
b0000000172.jpg,398,279,427,295,1
a0000000179.jpg,177,278,184,286,1
g0000000023.jpg,305,240,353,296,1
f0000000008.jpg,252,226,260,239,1
g0000000017.jpg,262,229,281,256,1
c0000000149.jpg,276,206,310,385,3
d0000000025.jpg,372,274,390,288,1
g0000000054.jpg,1,239,71,361,1
c0000000199.jpg,93,253,104,284,3
b0000000176.jpg,398,279,427,295,1
f0000000156.jpg,256,231,260,239,1
f0000000036.jpg,251,230,259,240,1
g0000000135.jpg,259,231,268,249,1
e0000000042.jpg,214,253,227,273,1
f0000000193.jpg,183,226,191,231,1
f0000000103.jpg,254,232,258,240,1
e0000000076.jpg,194,255,204,269,1
a0000000041.jpg,98,277,107,283,1
f0000000016.jpg,182,228,189,233,1
g0000000170.jpg,133,224,171,272,1
g0000000155.jpg,2,227,91,345,1
a0000000177.jpg,199,279,205,286,1
a0000000188.jpg,177,278,184,286,1
a0000000076.jpg,177,277,185,286,1
a0000000036.jpg,63,276,88,292,1
a0000000197.jpg,214,277,219,286,1
g0000000153.jpg,93,248,142,295,1
e0000000032.jpg,73,263,106,290,1
d0000000048.jpg,385,271,412,289,1
e0000000180.jpg,74,264,104,286,1
f0000000189.jpg,170,224,180,234,1
g0000000066.jpg,254,232,263,248,1
a0000000029.jpg,63,276,88,292,1
a0000000198.jpg,214,277,219,286,1
g0000000133.jpg,143,242,169,273,1
g0000000137.jpg,259,232,266,249,1
b0000000007.jpg,51,273,80,291,1
g0000000040.jpg,255,224,278,254,1
a0000000095.jpg,322,280,330,288,1
f0000000016.jpg,210,220,228,255,1
f0000000138.jpg,108,233,124,242,1
e0000000049.jpg,391,245,402,280,3
a0000000137.jpg,228,277,233,286,1
g0000000036.jpg,218,228,223,235,1
d0000000080.jpg,425,270,446,291,1
c0000000097.jpg,25,245,34,283,3
a0000000159.jpg,269,278,276,286,1
b0000000145.jpg,146,233,166,327,3
f0000000165.jpg,257,229,261,238,1
a0000000197.jpg,411,277,440,296,1
e0000000182.jpg,261,255,382,326,1
f0000000164.jpg,253,231,257,239,1
c0000000089.jpg,70,249,78,285,3
a0000000101.jpg,347,280,356,288,1
f0000000174.jpg,205,227,210,231,1
a0000000173.jpg,177,278,184,286,1
b0000000106.jpg,144,225,161,326,3
f0000000055.jpg,8,229,37,249,1
g0000000162.jpg,122,235,162,277,1
c0000000101.jpg,94,250,101,283,3
c0000000121.jpg,26,245,35,283,3
f0000000085.jpg,227,229,234,238,1
a0000000171.jpg,98,276,107,284,1
f0000000018.jpg,24,225,68,245,1
a0000000127.jpg,364,278,375,289,1
g0000000061.jpg,262,220,289,257,1
a0000000049.jpg,98,276,107,283,1
c0000000077.jpg,80,247,204,361,1
f0000000132.jpg,172,229,182,238,1
g0000000009.jpg,205,229,221,254,1
