image,xmin,ymin,xmax,ymax,class
e000111_0000.npy.png,195,254,205,266,1
c000159_0000.npy.png,26,245,35,283,3
a000106_0000.npy.png,64,274,88,291,1
f000134_0000.npy.png,99,235,119,243,1
f000170_0000.npy.png,21,227,53,246,1
e000139_0000.npy.png,4,267,37,300,1
g000075_0000.npy.png,265,225,275,255,1
a000107_0000.npy.png,345,280,357,288,1
c000048_0000.npy.png,297,228,338,384,2
a000167_0000.npy.png,131,277,137,285,1
a000011_0000.npy.png,64,276,90,292,1
e000137_0000.npy.png,72,263,104,288,1
a000153_0000.npy.png,287,278,294,287,1
a000121_0000.npy.png,64,275,88,292,1
f000167_0000.npy.png,149,231,159,240,1
f000171_0000.npy.png,233,227,240,235,1
g000081_0000.npy.png,260,233,270,250,1
g000092_0000.npy.png,164,222,185,255,1
c000110_0000.npy.png,94,250,101,283,3
g000036_0000.npy.png,3,244,86,348,1
f000132_0000.npy.png,128,232,141,242,1
g000104_0000.npy.png,2,240,98,339,1
g000125_0000.npy.png,292,229,329,291,1
c000040_0000.npy.png,37,247,50,286,3
e000144_0000.npy.png,4,267,37,300,1
f000051_0000.npy.png,135,228,148,238,1
f000051_0000.npy.png,184,226,193,236,1
f000056_0000.npy.png,121,229,135,240,1
f000124_0000.npy.png,217,223,228,245,1
c000092_0000.npy.png,24,245,33,283,3
g000008_0000.npy.png,188,236,198,256,1
e000032_0000.npy.png,151,265,278,330,1
f000107_0000.npy.png,174,229,182,233,1
g000092_0000.npy.png,58,234,133,298,1
c000184_0000.npy.png,297,234,322,367,2
a000112_0000.npy.png,63,275,88,294,1
f000175_0000.npy.png,223,222,234,242,1
g000021_0000.npy.png,383,250,446,385,1
g000103_0000.npy.png,352,217,446,351,1
f000059_0000.npy.png,26,231,44,247,1
c000014_0000.npy.png,2,241,9,284,3
a000193_0000.npy.png,227,277,233,286,1
b000092_0000.npy.png,51,272,81,294,1
a000079_0000.npy.png,97,276,107,285,1
b000149_0000.npy.png,398,279,427,295,1
g000036_0000.npy.png,271,228,291,260,1
f000070_0000.npy.png,215,222,230,248,1
f000153_0000.npy.png,66,234,129,287,1
g000067_0000.npy.png,378,245,445,374,1
g000069_0000.npy.png,80,229,142,294,1
e000030_0000.npy.png,73,263,106,290,1
a000163_0000.npy.png,411,277,440,296,1
c000076_0000.npy.png,53,245,66,287,3
c000153_0000.npy.png,272,209,309,384,3
b000163_0000.npy.png,52,272,79,292,1
a000069_0000.npy.png,177,277,185,286,1
g000159_0000.npy.png,127,235,165,276,1
f000012_0000.npy.png,0,226,14,250,1
f000085_0000.npy.png,251,230,255,239,1
e000036_0000.npy.png,194,255,204,265,1
g000189_0000.npy.png,270,230,290,260,1
d000092_0000.npy.png,301,226,327,325,3
b000045_0000.npy.png,144,229,162,326,3
c000011_0000.npy.png,230,154,284,435,3
g000151_0000.npy.png,254,234,262,247,1
g000037_0000.npy.png,264,232,272,256,1
g000026_0000.npy.png,263,228,286,256,1
c000131_0000.npy.png,84,248,93,284,3
a000060_0000.npy.png,345,279,356,288,1
a000055_0000.npy.png,99,277,108,284,1
a000176_0000.npy.png,134,238,164,341,2
f000069_0000.npy.png,230,229,236,239,1
a000016_0000.npy.png,411,276,441,296,1
a000189_0000.npy.png,214,277,219,286,1
f000149_0000.npy.png,55,233,122,290,1
d000074_0000.npy.png,285,226,315,325,3
g000171_0000.npy.png,101,234,151,284,1
g000058_0000.npy.png,167,227,188,255,1
f000118_0000.npy.png,254,234,258,242,1
f000031_0000.npy.png,176,229,184,235,1
c000138_0000.npy.png,60,247,69,282,3
a000137_0000.npy.png,256,279,263,286,1
f000178_0000.npy.png,253,226,259,234,1
g000134_0000.npy.png,171,225,194,254,1
b000080_0000.npy.png,230,245,275,323,3
e000150_0000.npy.png,36,263,83,296,1
g000197_0000.npy.png,260,231,277,253,1
g000140_0000.npy.png,154,233,181,263,1
e000191_0000.npy.png,200,264,318,328,1
g000083_0000.npy.png,257,233,265,248,1
c000124_0000.npy.png,60,247,69,282,3
g000065_0000.npy.png,254,233,263,247,1
g000178_0000.npy.png,77,234,139,293,1
d000023_0000.npy.png,218,230,251,328,3
g000123_0000.npy.png,311,210,416,316,1
f000171_0000.npy.png,207,227,213,231,1
g000108_0000.npy.png,144,227,176,268,1
f000094_0000.npy.png,0,229,31,249,1
a000130_0000.npy.png,410,277,439,294,1
e000180_0000.npy.png,275,257,394,325,1
e000089_0000.npy.png,36,263,73,296,1
g000070_0000.npy.png,262,228,272,256,1
f000134_0000.npy.png,250,231,256,241,1
a000023_0000.npy.png,98,277,108,285,1
f000113_0000.npy.png,66,231,92,248,1
g000005_0000.npy.png,144,237,173,272,1
c000089_0000.npy.png,94,250,101,283,3
f000074_0000.npy.png,184,228,193,236,1
a000122_0000.npy.png,346,280,357,289,1
b000123_0000.npy.png,52,272,80,293,1
g000033_0000.npy.png,294,234,338,283,1
g000002_0000.npy.png,127,235,164,281,1
e000185_0000.npy.png,240,257,361,327,1
b000174_0000.npy.png,242,243,285,327,3
a000149_0000.npy.png,199,279,205,286,1
a000157_0000.npy.png,269,278,276,286,1
f000171_0000.npy.png,257,227,261,234,1
c000029_0000.npy.png,94,253,101,281,3
f000026_0000.npy.png,258,230,263,239,1
a000155_0000.npy.png,287,278,294,287,1
f000140_0000.npy.png,100,232,115,244,1
g000111_0000.npy.png,334,233,430,329,1
e000083_0000.npy.png,194,255,204,269,1
a000179_0000.npy.png,322,280,330,287,1
g000095_0000.npy.png,259,231,264,245,1
f000017_0000.npy.png,121,230,135,241,1
g000164_0000.npy.png,275,235,297,268,1
c000179_0000.npy.png,60,246,68,282,3
a000003_0000.npy.png,63,272,89,291,1
a000168_0000.npy.png,227,277,233,286,1
d000158_0000.npy.png,154,258,171,305,2
f000149_0000.npy.png,6,234,36,249,1
a000057_0000.npy.png,177,278,186,286,1
b000015_0000.npy.png,129,231,171,328,3
b000128_0000.npy.png,398,279,427,295,1
e000028_0000.npy.png,1,267,39,304,1
a000191_0000.npy.png,63,275,88,292,1
a000067_0000.npy.png,268,277,277,286,1
d000194_0000.npy.png,179,259,200,301,2
b000091_0000.npy.png,398,279,427,295,1
e000124_0000.npy.png,195,254,205,266,1
e000045_0000.npy.png,214,253,227,273,1
g000101_0000.npy.png,210,228,223,248,1
f000053_0000.npy.png,216,220,232,250,1
c000083_0000.npy.png,24,246,32,283,3
a000188_0000.npy.png,63,275,88,292,1
g000131_0000.npy.png,209,229,222,249,1
a000054_0000.npy.png,176,278,185,286,1
g000200_0000.npy.png,118,236,146,286,1
e000163_0000.npy.png,4,267,37,300,1
g000165_0000.npy.png,255,233,263,248,1
d000029_0000.npy.png,373,274,394,288,1
g000071_0000.npy.png,180,228,192,254,1
g000090_0000.npy.png,280,215,320,268,1
g000038_0000.npy.png,271,228,293,261,1
f000095_0000.npy.png,250,229,255,238,1
e000018_0000.npy.png,387,244,401,303,3
f000061_0000.npy.png,6,231,33,248,1
f000162_0000.npy.png,159,232,169,238,1
g000195_0000.npy.png,65,221,139,299,1
f000150_0000.npy.png,132,231,148,240,1
a000024_0000.npy.png,226,278,233,285,1
g000087_0000.npy.png,1,225,96,334,1
c000117_0000.npy.png,70,246,79,283,3
c000108_0000.npy.png,272,200,309,385,3
c000056_0000.npy.png,263,189,307,402,3
c000034_0000.npy.png,6,244,16,283,3
a000156_0000.npy.png,199,279,205,286,1
f000158_0000.npy.png,232,231,238,238,1
f000120_0000.npy.png,260,233,264,240,1
a000139_0000.npy.png,99,277,107,284,1
g000168_0000.npy.png,1,255,105,327,1
g000029_0000.npy.png,2,239,112,322,1
a000184_0000.npy.png,98,276,107,284,1
c000079_0000.npy.png,67,248,75,284,3
g000060_0000.npy.png,107,226,154,279,1
a000066_0000.npy.png,322,280,330,287,1
a000198_0000.npy.png,269,278,276,286,1
a000062_0000.npy.png,322,279,329,288,1
f000193_0000.npy.png,183,216,203,230,1
e000012_0000.npy.png,194,255,204,269,1
f000136_0000.npy.png,165,230,176,239,1
a000124_0000.npy.png,228,278,233,287,1
a000128_0000.npy.png,363,280,375,287,1
d000058_0000.npy.png,395,270,425,289,1
a000179_0000.npy.png,227,277,233,286,1
g000124_0000.npy.png,114,231,161,282,1
e000043_0000.npy.png,33,263,81,295,1
c000169_0000.npy.png,269,216,305,375,3
a000130_0000.npy.png,98,276,108,285,1
f000034_0000.npy.png,252,227,259,238,1
g000153_0000.npy.png,261,233,273,254,1
a000033_0000.npy.png,345,280,357,289,1
f000010_0000.npy.png,0,225,33,247,1
b000099_0000.npy.png,245,246,268,324,3
a000173_0000.npy.png,227,277,233,286,1
g000042_0000.npy.png,26,230,116,311,1
f000092_0000.npy.png,214,222,228,247,1
d000065_0000.npy.png,275,228,296,326,3
g000135_0000.npy.png,302,224,355,301,1
g000198_0000.npy.png,149,227,180,263,1
b000108_0000.npy.png,247,244,264,324,3
c000141_0000.npy.png,309,238,334,372,2
g000064_0000.npy.png,163,227,184,255,1
b000058_0000.npy.png,143,226,161,327,3
g000036_0000.npy.png,180,229,196,252,1
a000165_0000.npy.png,199,279,205,286,1
e000188_0000.npy.png,74,263,106,286,1
a000154_0000.npy.png,131,277,137,285,1
e000074_0000.npy.png,36,263,73,296,1
a000051_0000.npy.png,177,279,185,286,1
g000030_0000.npy.png,267,226,287,256,1
d000012_0000.npy.png,213,229,232,328,3
f000145_0000.npy.png,145,228,162,240,1
c000157_0000.npy.png,60,247,69,282,3
a000051_0000.npy.png,322,280,330,289,1
c000146_0000.npy.png,60,247,69,282,3
f000055_0000.npy.png,232,229,239,238,1
c000183_0000.npy.png,26,245,35,283,3
a000143_0000.npy.png,131,277,139,285,1
d000116_0000.npy.png,134,255,148,313,2
f000160_0000.npy.png,81,234,136,283,1
a000081_0000.npy.png,346,280,358,289,1
f000188_0000.npy.png,126,228,163,262,1
e000078_0000.npy.png,4,267,37,300,1
g000012_0000.npy.png,255,227,270,250,1
a000039_0000.npy.png,64,276,90,292,1
c000025_0000.npy.png,3,243,12,282,3
f000186_0000.npy.png,192,226,198,232,1
b000048_0000.npy.png,143,227,161,326,3
a000141_0000.npy.png,62,276,89,293,1
c000149_0000.npy.png,26,245,35,283,3
g000135_0000.npy.png,337,190,446,357,1
a000113_0000.npy.png,345,280,356,288,1
f000003_0000.npy.png,50,226,83,247,1
d000042_0000.npy.png,182,244,224,320,2
a000086_0000.npy.png,410,277,441,296,1
c000109_0000.npy.png,69,246,76,284,3
d000057_0000.npy.png,265,228,295,326,3
f000118_0000.npy.png,228,235,234,243,1
g000133_0000.npy.png,209,230,221,250,1
g000047_0000.npy.png,196,224,205,238,1
g000010_0000.npy.png,138,236,168,276,1
e000050_0000.npy.png,194,255,204,269,1
f000088_0000.npy.png,244,230,252,241,1
g000003_0000.npy.png,61,233,132,296,1
a000151_0000.npy.png,63,275,88,292,1
e000093_0000.npy.png,72,263,105,291,1
g000094_0000.npy.png,273,222,287,260,1
g000090_0000.npy.png,183,232,195,251,1
f000136_0000.npy.png,255,231,259,239,1
b000160_0000.npy.png,52,271,79,291,1
a000140_0000.npy.png,346,279,358,290,1
g000027_0000.npy.png,137,233,169,271,1
e000106_0000.npy.png,4,267,37,300,1
c000112_0000.npy.png,26,245,35,283,3
c000039_0000.npy.png,51,245,60,286,3
g000068_0000.npy.png,384,245,445,370,1
g000022_0000.npy.png,303,240,349,297,1
d000018_0000.npy.png,216,231,244,326,3
e000099_0000.npy.png,391,243,406,304,3
d000045_0000.npy.png,178,245,220,321,2
e000089_0000.npy.png,4,267,37,300,1
f000156_0000.npy.png,171,232,179,240,1
e000192_0000.npy.png,193,261,312,331,1
f000181_0000.npy.png,184,224,191,230,1
g000060_0000.npy.png,219,227,222,233,1
g000063_0000.npy.png,99,228,150,283,1
g000042_0000.npy.png,305,234,364,294,1
g000187_0000.npy.png,142,234,162,274,1
f000180_0000.npy.png,235,225,242,233,1
a000068_0000.npy.png,98,276,107,284,1
g000040_0000.npy.png,145,228,174,267,1
a000025_0000.npy.png,411,278,441,295,1
a000192_0000.npy.png,98,276,107,284,1
e000161_0000.npy.png,195,254,205,266,1
e000036_0000.npy.png,73,263,106,290,1
f000112_0000.npy.png,244,230,251,240,1
e000001_0000.npy.png,1,267,39,303,1
g000003_0000.npy.png,373,222,445,386,1
g000027_0000.npy.png,266,226,285,255,1
b000186_0000.npy.png,398,279,427,294,1
f000128_0000.npy.png,255,226,259,234,1
c000092_0000.npy.png,70,249,79,285,3
a000192_0000.npy.png,411,277,440,296,1
a000199_0000.npy.png,131,277,137,285,1
f000121_0000.npy.png,243,234,251,244,1
a000089_0000.npy.png,238,212,299,370,2
a000126_0000.npy.png,279,278,285,287,1
a000144_0000.npy.png,63,275,88,292,1
c000048_0000.npy.png,60,249,69,283,3
e000028_0000.npy.png,390,245,402,303,3
b000025_0000.npy.png,398,279,427,295,1
g000057_0000.npy.png,271,235,280,263,1
e000143_0000.npy.png,72,263,104,288,1
g000049_0000.npy.png,377,248,445,377,1
f000148_0000.npy.png,169,229,177,235,1
a000078_0000.npy.png,97,277,107,284,1
g000174_0000.npy.png,297,232,353,288,1
d000017_0000.npy.png,211,242,247,318,2
g000154_0000.npy.png,261,232,274,254,1
d000149_0000.npy.png,148,257,165,306,2
f000103_0000.npy.png,180,234,188,239,1
e000155_0000.npy.png,215,253,226,266,1
g000060_0000.npy.png,272,233,284,266,1
b000013_0000.npy.png,247,245,264,323,3
f000123_0000.npy.png,196,228,202,233,1
a000138_0000.npy.png,278,278,285,288,1
c000040_0000.npy.png,94,253,101,281,3
b000048_0000.npy.png,51,272,80,293,1
f000164_0000.npy.png,221,226,233,246,1
a000161_0000.npy.png,279,279,284,287,1
b000148_0000.npy.png,398,279,427,295,1
d000119_0000.npy.png,135,254,148,312,2
g000082_0000.npy.png,221,230,225,236,1
f000135_0000.npy.png,260,230,265,237,1
e000057_0000.npy.png,344,248,445,324,1
e000126_0000.npy.png,285,255,408,322,1
d000110_0000.npy.png,311,232,331,320,3
f000008_0000.npy.png,99,224,127,240,1
a000140_0000.npy.png,322,280,330,289,1
f000079_0000.npy.png,105,228,126,239,1
c000108_0000.npy.png,76,248,85,284,3
c000093_0000.npy.png,26,245,35,283,3
f000028_0000.npy.png,251,228,260,240,1
e000125_0000.npy.png,215,253,226,266,1
e000019_0000.npy.png,213,254,228,280,1
f000149_0000.npy.png,245,231,252,241,1
c000007_0000.npy.png,28,241,38,284,3
c000005_0000.npy.png,24,244,36,283,3
c000142_0000.npy.png,60,247,69,282,3
a000171_0000.npy.png,227,277,233,286,1
a000124_0000.npy.png,130,278,139,285,1
f000081_0000.npy.png,252,230,256,239,1
b000132_0000.npy.png,52,271,79,292,1
c000168_0000.npy.png,26,245,35,283,3
c000080_0000.npy.png,56,243,66,286,3
f000127_0000.npy.png,254,226,258,234,1
f000125_0000.npy.png,126,229,137,236,1
f000122_0000.npy.png,217,227,228,248,1
g000054_0000.npy.png,270,234,282,268,1
e000149_0000.npy.png,392,245,405,304,3
e000072_0000.npy.png,194,255,204,269,1
e000146_0000.npy.png,36,263,83,296,1
g000121_0000.npy.png,160,240,179,268,1
g000040_0000.npy.png,205,229,219,248,1
f000161_0000.npy.png,233,231,238,239,1
a000190_0000.npy.png,411,277,440,296,1
g000014_0000.npy.png,155,234,179,266,1
g000011_0000.npy.png,292,240,320,284,1
a000084_0000.npy.png,177,278,184,286,1
a000083_0000.npy.png,63,275,88,292,1
f000129_0000.npy.png,121,231,136,238,1
f000040_0000.npy.png,94,229,110,242,1
f000014_0000.npy.png,195,229,202,234,1
g000087_0000.npy.png,294,231,325,283,1
a000073_0000.npy.png,64,276,88,291,1
f000036_0000.npy.png,154,230,165,236,1
e000195_0000.npy.png,392,245,406,306,3
f000017_0000.npy.png,78,231,97,244,1
g000137_0000.npy.png,135,244,164,278,1
g000123_0000.npy.png,382,239,445,373,1
f000039_0000.npy.png,215,221,231,251,1
a000004_0000.npy.png,63,274,89,292,1
f000075_0000.npy.png,215,221,228,248,1
b000071_0000.npy.png,233,244,277,323,3
g000025_0000.npy.png,205,230,219,250,1
g000010_0000.npy.png,159,235,182,267,1
g000101_0000.npy.png,1,236,108,327,1
g000075_0000.npy.png,272,218,302,261,1
c000145_0000.npy.png,85,248,94,284,3
b000033_0000.npy.png,247,246,264,324,3
g000072_0000.npy.png,125,235,163,276,1
g000136_0000.npy.png,340,190,446,362,1
a000134_0000.npy.png,226,277,233,286,1
f000137_0000.npy.png,254,231,259,238,1
f000127_0000.npy.png,128,229,140,237,1
f000135_0000.npy.png,96,236,115,244,1
f000182_0000.npy.png,236,224,241,232,1
g000109_0000.npy.png,329,229,416,322,1
a000140_0000.npy.png,64,275,88,292,1
a000099_0000.npy.png,177,279,185,286,1
b000164_0000.npy.png,245,243,285,325,3
c000136_0000.npy.png,308,236,336,375,2
g000093_0000.npy.png,2,224,66,331,1
c000022_0000.npy.png,94,253,101,281,3
g000197_0000.npy.png,301,234,357,295,1
e000041_0000.npy.png,391,245,403,303,3
b000066_0000.npy.png,143,227,161,327,3
g000108_0000.npy.png,279,227,302,272,1
e000195_0000.npy.png,73,263,105,287,1
a000075_0000.npy.png,177,276,184,286,1
a000012_0000.npy.png,177,278,185,286,1
a000139_0000.npy.png,213,280,219,286,1
a000080_0000.npy.png,321,279,331,289,1
f000005_0000.npy.png,113,224,137,239,1
e000157_0000.npy.png,392,245,405,304,3
c000063_0000.npy.png,300,229,338,380,2
f000112_0000.npy.png,206,229,211,233,1
g000136_0000.npy.png,2,230,90,347,1
g000005_0000.npy.png,325,242,403,319,1
g000003_0000.npy.png,180,230,196,254,1
a000045_0000.npy.png,411,278,440,296,1
f000135_0000.npy.png,230,231,236,239,1
c000160_0000.npy.png,83,248,92,283,3
e000011_0000.npy.png,1,267,39,304,1
f000169_0000.npy.png,247,229,254,239,1
f000064_0000.npy.png,1,235,24,252,1
a000072_0000.npy.png,409,277,441,295,1
g000018_0000.npy.png,322,239,396,318,1
g000176_0000.npy.png,3,262,70,354,1
g000049_0000.npy.png,256,225,262,247,1
g000007_0000.npy.png,1,262,50,354,1
c000092_0000.npy.png,157,266,224,333,1
b000102_0000.npy.png,247,244,265,324,3
d000106_0000.npy.png,310,232,329,322,3
a000171_0000.npy.png,131,277,137,285,1
c000165_0000.npy.png,60,247,69,282,3
b000062_0000.npy.png,236,243,277,324,3
g000134_0000.npy.png,335,192,446,352,1
g000021_0000.npy.png,219,231,223,236,1
f000066_0000.npy.png,6,231,37,249,1
c000190_0000.npy.png,269,218,299,369,3
f000120_0000.npy.png,243,235,251,245,1
c000115_0000.npy.png,270,200,309,385,3
b000025_0000.npy.png,130,235,164,325,3
g000094_0000.npy.png,3,224,60,333,1
f000141_0000.npy.png,177,229,184,234,1
g000012_0000.npy.png,221,231,224,237,1
e000104_0000.npy.png,4,267,37,300,1
c000001_0000.npy.png,20,244,32,284,3
e000121_0000.npy.png,195,254,205,266,1
g000079_0000.npy.png,221,228,225,234,1
c000106_0000.npy.png,302,234,334,374,2
a000115_0000.npy.png,410,276,440,296,1
f000134_0000.npy.png,96,233,109,244,1
e000071_0000.npy.png,4,267,37,300,1
g000114_0000.npy.png,343,231,445,340,1
c000021_0000.npy.png,94,253,101,281,3
f000130_0000.npy.png,174,227,184,235,1
g000007_0000.npy.png,142,237,172,274,1
e000064_0000.npy.png,33,263,71,285,1
c000095_0000.npy.png,71,249,79,285,3
g000000_0000.npy.png,256,226,269,247,1
g000082_0000.npy.png,174,228,190,258,1
f000136_0000.npy.png,197,232,204,236,1
f000036_0000.npy.png,214,220,230,252,1
a000017_0000.npy.png,410,278,440,294,1
g000000_0000.npy.png,359,222,446,365,1
a000185_0000.npy.png,347,280,357,288,1
g000141_0000.npy.png,274,233,303,265,1
d000143_0000.npy.png,99,279,111,286,1
g000104_0000.npy.png,318,231,385,310,1
g000072_0000.npy.png,177,226,192,254,1
e000128_0000.npy.png,272,257,393,325,1
f000182_0000.npy.png,259,225,263,232,1
f000059_0000.npy.png,112,230,126,240,1
a000124_0000.npy.png,321,280,330,289,1
g000098_0000.npy.png,252,230,257,240,1
a000129_0000.npy.png,410,278,440,295,1
f000052_0000.npy.png,232,228,239,238,1
g000092_0000.npy.png,300,227,336,285,1
b000194_0000.npy.png,258,242,275,328,3
e000167_0000.npy.png,215,253,226,266,1
c000028_0000.npy.png,4,243,14,282,3
g000145_0000.npy.png,381,188,443,352,1
a000035_0000.npy.png,177,279,185,286,1
f000151_0000.npy.png,31,234,60,250,1
f000064_0000.npy.png,91,231,108,242,1
a000186_0000.npy.png,63,275,88,292,1
d000011_0000.npy.png,368,275,379,286,1
g000151_0000.npy.png,279,236,312,272,1
g000127_0000.npy.png,193,231,205,250,1
g000178_0000.npy.png,302,234,366,296,1
c000039_0000.npy.png,94,253,101,281,3
b000003_0000.npy.png,52,272,80,291,1
d000097_0000.npy.png,131,251,149,315,2
g000116_0000.npy.png,197,228,207,245,1
g000002_0000.npy.png,287,236,308,275,1
f000008_0000.npy.png,148,227,159,238,1
f000149_0000.npy.png,256,229,260,238,1
g000061_0000.npy.png,167,226,188,255,1
g000067_0000.npy.png,161,230,186,259,1
c000141_0000.npy.png,60,247,69,282,3
a000047_0000.npy.png,266,277,276,287,1
b000158_0000.npy.png,144,238,175,330,3
e000075_0000.npy.png,72,263,105,291,1
c000012_0000.npy.png,42,245,50,288,3
e000090_0000.npy.png,392,243,406,303,3
g000126_0000.npy.png,109,231,158,284,1
b000109_0000.npy.png,398,279,427,295,1
f000028_0000.npy.png,213,220,231,253,1
g000143_0000.npy.png,267,232,281,257,1
f000166_0000.npy.png,263,229,268,234,1
f000159_0000.npy.png,80,234,135,284,1
e000040_0000.npy.png,194,255,204,269,1
g000192_0000.npy.png,136,234,156,276,1
a000192_0000.npy.png,287,278,294,287,1
f000191_0000.npy.png,50,230,74,241,1
g000144_0000.npy.png,268,232,284,256,1
f000053_0000.npy.png,232,228,238,238,1
a000180_0000.npy.png,347,280,357,288,1
f000069_0000.npy.png,247,230,255,241,1
a000197_0000.npy.png,347,280,357,288,1
f000085_0000.npy.png,260,228,264,236,1
f000083_0000.npy.png,214,223,228,248,1
b000060_0000.npy.png,236,243,277,322,3
g000048_0000.npy.png,1,228,98,326,1
e000181_0000.npy.png,215,253,226,266,1
g000003_0000.npy.png,2,250,75,348,1
d000039_0000.npy.png,241,229,273,327,3
c000112_0000.npy.png,199,271,238,318,1
b000011_0000.npy.png,398,279,427,295,1
e000017_0000.npy.png,386,244,401,301,3
c000112_0000.npy.png,302,239,336,373,2
a000191_0000.npy.png,131,277,137,285,1
d000090_0000.npy.png,133,250,154,317,2
g000016_0000.npy.png,168,230,189,259,1
a000120_0000.npy.png,280,277,286,288,1
a000096_0000.npy.png,98,276,108,285,1
g000186_0000.npy.png,205,230,217,249,1
g000186_0000.npy.png,97,224,152,287,1
g000105_0000.npy.png,3,241,93,344,1
d000180_0000.npy.png,87,277,98,287,1
a000198_0000.npy.png,160,243,202,331,2
g000008_0000.npy.png,278,236,302,269,1
g000083_0000.npy.png,210,230,224,250,1
b000172_0000.npy.png,398,279,427,295,1
a000179_0000.npy.png,177,278,184,286,1
g000023_0000.npy.png,305,240,353,296,1
f000008_0000.npy.png,252,226,260,239,1
g000017_0000.npy.png,262,229,281,256,1
c000149_0000.npy.png,276,206,310,385,3
d000025_0000.npy.png,372,274,390,288,1
g000054_0000.npy.png,1,239,71,361,1
c000199_0000.npy.png,93,253,104,284,3
b000176_0000.npy.png,398,279,427,295,1
f000156_0000.npy.png,256,231,260,239,1
f000036_0000.npy.png,251,230,259,240,1
g000135_0000.npy.png,259,231,268,249,1
e000042_0000.npy.png,214,253,227,273,1
f000193_0000.npy.png,183,226,191,231,1
f000103_0000.npy.png,254,232,258,240,1
e000076_0000.npy.png,194,255,204,269,1
a000041_0000.npy.png,98,277,107,283,1
f000016_0000.npy.png,182,228,189,233,1
g000170_0000.npy.png,133,224,171,272,1
g000155_0000.npy.png,2,227,91,345,1
a000177_0000.npy.png,199,279,205,286,1
a000188_0000.npy.png,177,278,184,286,1
a000076_0000.npy.png,177,277,185,286,1
a000036_0000.npy.png,63,276,88,292,1
a000197_0000.npy.png,214,277,219,286,1
g000153_0000.npy.png,93,248,142,295,1
e000032_0000.npy.png,73,263,106,290,1
d000048_0000.npy.png,385,271,412,289,1
e000180_0000.npy.png,74,264,104,286,1
f000189_0000.npy.png,170,224,180,234,1
g000066_0000.npy.png,254,232,263,248,1
a000029_0000.npy.png,63,276,88,292,1
a000198_0000.npy.png,214,277,219,286,1
g000133_0000.npy.png,143,242,169,273,1
g000137_0000.npy.png,259,232,266,249,1
b000007_0000.npy.png,51,273,80,291,1
g000040_0000.npy.png,255,224,278,254,1
a000095_0000.npy.png,322,280,330,288,1
f000016_0000.npy.png,210,220,228,255,1
f000138_0000.npy.png,108,233,124,242,1
e000049_0000.npy.png,391,245,402,280,3
a000137_0000.npy.png,228,277,233,286,1
g000036_0000.npy.png,218,228,223,235,1
d000080_0000.npy.png,425,270,446,291,1
c000097_0000.npy.png,25,245,34,283,3
a000159_0000.npy.png,269,278,276,286,1
b000145_0000.npy.png,146,233,166,327,3
f000165_0000.npy.png,257,229,261,238,1
a000197_0000.npy.png,411,277,440,296,1
e000182_0000.npy.png,261,255,382,326,1
f000164_0000.npy.png,253,231,257,239,1
c000089_0000.npy.png,70,249,78,285,3
a000101_0000.npy.png,347,280,356,288,1
f000174_0000.npy.png,205,227,210,231,1
a000173_0000.npy.png,177,278,184,286,1
b000106_0000.npy.png,144,225,161,326,3
f000055_0000.npy.png,8,229,37,249,1
g000162_0000.npy.png,122,235,162,277,1
c000101_0000.npy.png,94,250,101,283,3
c000121_0000.npy.png,26,245,35,283,3
f000085_0000.npy.png,227,229,234,238,1
a000171_0000.npy.png,98,276,107,284,1
f000018_0000.npy.png,24,225,68,245,1
a000127_0000.npy.png,364,278,375,289,1
g000061_0000.npy.png,262,220,289,257,1
a000049_0000.npy.png,98,276,107,283,1
c000077_0000.npy.png,80,247,204,361,1
f000132_0000.npy.png,172,229,182,238,1
g000009_0000.npy.png,205,229,221,254,1
f000032_0000.npy.png,252,228,260,239,1
a000146_0000.npy.png,177,278,184,286,1
f000133_0000.npy.png,243,231,252,242,1
g000066_0000.npy.png,206,228,220,250,1
e000064_0000.npy.png,0,281,62,338,1
f000163_0000.npy.png,252,231,257,240,1
g000158_0000.npy.png,177,229,198,253,1
g000108_0000.npy.png,265,233,281,256,1
f000087_0000.npy.png,251,230,256,239,1
a000172_0000.npy.png,347,280,357,288,1
a000193_0000.npy.png,411,277,440,296,1
a000137_0000.npy.png,269,278,277,287,1
a000182_0000.npy.png,140,240,169,337,2
g000029_0000.npy.png,91,233,144,291,1
a000054_0000.npy.png,227,280,233,286,1
f000035_0000.npy.png,252,229,260,240,1
g000109_0000.npy.png,265,232,281,255,1
f000104_0000.npy.png,112,228,130,240,1
b000124_0000.npy.png,52,271,79,291,1
f000127_0000.npy.png,1,229,77,316,1
d000054_0000.npy.png,262,228,285,326,3
c000061_0000.npy.png,1,190,157,440,1
d000072_0000.npy.png,415,270,447,290,1
g000194_0000.npy.png,131,234,154,277,1
a000131_0000.npy.png,227,277,233,286,1
d000154_0000.npy.png,151,258,168,306,2
a000129_0000.npy.png,212,279,219,286,1
a000112_0000.npy.png,177,277,185,285,1
b000188_0000.npy.png,52,273,80,291,1
e000088_0000.npy.png,72,263,105,291,1
f000032_0000.npy.png,214,219,231,252,1
e000153_0000.npy.png,195,254,205,266,1
e000055_0000.npy.png,1,275,121,338,1
b000158_0000.npy.png,252,242,278,325,3
f000089_0000.npy.png,244,230,252,241,1
g000132_0000.npy.png,91,228,150,287,1
f000055_0000.npy.png,124,229,138,239,1
a000141_0000.npy.png,288,277,294,288,1
