image,xmin,ymin,xmax,ymax,class
b000150_0000.npy.png,398,279,427,295,1
c000008_0000.npy.png,228,154,284,436,3
g000191_0000.npy.png,82,221,146,290,1
e000142_0000.npy.png,183,261,299,329,1
g000198_0000.npy.png,125,237,149,283,1
a000096_0000.npy.png,217,209,293,372,2
e000027_0000.npy.png,1,267,39,304,1
g000190_0000.npy.png,292,232,338,284,1
a000175_0000.npy.png,177,278,184,286,1
a000178_0000.npy.png,63,275,88,292,1
d000162_0000.npy.png,157,258,174,304,2
a000133_0000.npy.png,137,215,203,362,2
e000071_0000.npy.png,72,263,105,291,1
b000005_0000.npy.png,398,279,427,295,1
e000076_0000.npy.png,391,243,406,306,3
c000146_0000.npy.png,275,204,308,385,3
c000081_0000.npy.png,56,243,66,286,3
c000119_0000.npy.png,302,241,338,373,2
a000071_0000.npy.png,322,281,330,287,1
f000180_0000.npy.png,115,227,156,264,1
a000169_0000.npy.png,411,277,440,296,1
a000055_0000.npy.png,177,278,184,286,1
e000153_0000.npy.png,392,245,405,304,3
b000074_0000.npy.png,233,244,275,324,3
f000053_0000.npy.png,232,228,238,238,1
c000122_0000.npy.png,302,241,338,373,2
g000000_0000.npy.png,23,220,43,246,3
c000031_0000.npy.png,247,172,287,416,3
g000164_0000.npy.png,117,236,160,278,1
c000068_0000.npy.png,270,191,309,396,3
g000083_0000.npy.png,149,229,180,266,1
f000140_0000.npy.png,251,231,256,239,1
a000046_0000.npy.png,285,228,322,351,2
a000157_0000.npy.png,322,280,330,287,1
c000170_0000.npy.png,300,232,326,367,2
e000178_0000.npy.png,195,254,205,266,1
g000052_0000.npy.png,156,235,177,266,1
e000134_0000.npy.png,3,269,37,300,1
b000145_0000.npy.png,252,243,265,327,3
c000006_0000.npy.png,40,243,50,289,3
f000198_0000.npy.png,229,224,239,242,1
a000039_0000.npy.png,64,276,90,292,1
a000054_0000.npy.png,288,225,321,354,2
g000008_0000.npy.png,162,236,183,267,1
e000159_0000.npy.png,4,267,37,300,1
a000034_0000.npy.png,177,278,185,286,1
a000001_0000.npy.png,178,277,185,286,1
c000123_0000.npy.png,211,272,243,312,1
f000034_0000.npy.png,28,232,58,250,1
f000039_0000.npy.png,201,227,208,234,1
c000117_0000.npy.png,70,246,79,283,3
g000084_0000.npy.png,173,228,189,258,1
c000053_0000.npy.png,94,253,101,281,3
d000089_0000.npy.png,302,228,324,324,3
f000022_0000.npy.png,258,228,263,238,1
a000057_0000.npy.png,288,224,320,355,2
f000052_0000.npy.png,216,219,232,249,1
g000135_0000.npy.png,79,229,145,291,1
g000007_0000.npy.png,175,233,192,258,1
d000034_0000.npy.png,240,227,261,327,3
c000146_0000.npy.png,26,245,35,283,3
a000123_0000.npy.png,345,280,357,289,1
g000084_0000.npy.png,254,232,262,244,1
a000055_0000.npy.png,346,280,356,288,1
a000186_0000.npy.png,269,278,276,286,1
f000058_0000.npy.png,115,230,129,240,1
e000156_0000.npy.png,72,263,104,288,1
d000039_0000.npy.png,379,273,403,288,1
a000078_0000.npy.png,266,217,310,367,2
f000192_0000.npy.png,165,226,174,231,1
f000122_0000.npy.png,254,230,258,239,1
f000096_0000.npy.png,215,223,228,247,1
g000104_0000.npy.png,151,227,179,266,1
g000187_0000.npy.png,186,230,198,250,1
f000001_0000.npy.png,206,219,226,257,1
g000161_0000.npy.png,176,229,196,253,1
g000043_0000.npy.png,205,224,219,245,1
f000159_0000.npy.png,233,232,238,239,1
a000148_0000.npy.png,98,276,107,284,1
b000022_0000.npy.png,398,278,427,295,1
e000039_0000.npy.png,391,245,403,303,3
f000110_0000.npy.png,259,228,264,234,1
g000026_0000.npy.png,263,228,286,256,1
d000010_0000.npy.png,381,276,388,286,1
g000191_0000.npy.png,137,235,158,275,1
g000026_0000.npy.png,179,233,191,258,1
e000141_0000.npy.png,190,261,307,327,1
f000183_0000.npy.png,236,226,242,233,1
a000121_0000.npy.png,279,278,285,287,1
g000088_0000.npy.png,270,225,284,261,1
g000173_0000.npy.png,169,227,192,253,1
f000118_0000.npy.png,201,234,206,239,1
f000178_0000.npy.png,108,227,121,236,1
e000018_0000.npy.png,242,259,372,326,1
c000098_0000.npy.png,310,236,330,374,2
c000119_0000.npy.png,60,247,69,282,3
c000199_0000.npy.png,244,276,256,294,1
b000021_0000.npy.png,52,272,79,294,1
g000118_0000.npy.png,174,232,192,255,1
b000158_0000.npy.png,398,279,427,295,1
f000092_0000.npy.png,244,230,252,241,1
e000030_0000.npy.png,33,263,81,295,1
g000161_0000.npy.png,284,236,325,279,1
f000077_0000.npy.png,215,222,228,247,1
g000110_0000.npy.png,98,226,155,283,1
f000147_0000.npy.png,220,225,231,246,1
e000109_0000.npy.png,4,267,37,300,1
b000087_0000.npy.png,144,230,160,326,3
b000196_0000.npy.png,259,241,275,329,3
d000076_0000.npy.png,419,269,446,290,1
f000000_0000.npy.png,132,227,151,240,1
e000129_0000.npy.png,35,263,83,297,1
e000034_0000.npy.png,138,266,264,332,1
c000030_0000.npy.png,60,249,69,283,3
e000057_0000.npy.png,1,277,109,338,1
e000187_0000.npy.png,33,262,84,296,1
e000060_0000.npy.png,194,255,204,269,1
e000017_0000.npy.png,33,263,81,295,1
a000091_0000.npy.png,176,277,185,286,1
e000048_0000.npy.png,1,267,39,304,1
e000076_0000.npy.png,36,263,73,296,1
c000110_0000.npy.png,270,200,309,385,3
f000123_0000.npy.png,140,232,150,238,1
a000126_0000.npy.png,322,279,330,288,1
e000057_0000.npy.png,71,263,104,288,1
g000145_0000.npy.png,381,188,443,352,1
a000076_0000.npy.png,177,277,185,286,1
d000127_0000.npy.png,137,255,151,311,2
f000192_0000.npy.png,184,217,204,231,1
a000122_0000.npy.png,98,276,108,285,1
d000095_0000.npy.png,131,251,150,316,2
b000010_0000.npy.png,51,272,79,293,1
e000032_0000.npy.png,151,265,278,330,1
g000044_0000.npy.png,176,222,193,246,1
f000173_0000.npy.png,223,222,233,242,1
g000166_0000.npy.png,276,234,300,268,1
f000077_0000.npy.png,260,228,265,234,1
g000030_0000.npy.png,3,241,110,323,1
e000135_0000.npy.png,72,263,104,288,1
e000054_0000.npy.png,214,253,227,273,1
a000099_0000.npy.png,63,274,89,294,1
f000136_0000.npy.png,218,226,230,248,1
b000045_0000.npy.png,398,279,427,295,1
e000082_0000.npy.png,36,263,73,296,1
f000031_0000.npy.png,262,228,267,235,1
f000084_0000.npy.png,244,229,256,241,1
a000009_0000.npy.png,98,276,107,284,1
f000058_0000.npy.png,216,220,232,249,1
g000084_0000.npy.png,190,232,203,249,1
f000179_0000.npy.png,224,221,235,241,1
b000008_0000.npy.png,398,278,427,295,1
b000172_0000.npy.png,142,239,163,331,3
c000143_0000.npy.png,60,247,69,282,3
f000075_0000.npy.png,246,229,253,241,1
a000127_0000.npy.png,206,280,211,286,1
b000062_0000.npy.png,236,243,277,324,3
f000152_0000.npy.png,220,226,231,247,1
e000138_0000.npy.png,36,263,83,296,1
c000015_0000.npy.png,42,245,49,287,3
d000141_0000.npy.png,144,285,158,308,2
f000071_0000.npy.png,252,229,258,238,1
c000056_0000.npy.png,300,227,338,381,2
f000124_0000.npy.png,217,223,228,245,1
d000076_0000.npy.png,140,247,174,319,2
a000096_0000.npy.png,346,281,357,290,1
a000126_0000.npy.png,143,212,223,365,2
e000027_0000.npy.png,388,245,403,303,3
f000049_0000.npy.png,251,228,259,238,1
f000031_0000.npy.png,165,228,175,236,1
d000165_0000.npy.png,287,236,304,318,3
a000141_0000.npy.png,227,276,233,286,1
c000169_0000.npy.png,300,232,326,367,2
b000134_0000.npy.png,51,270,79,291,1
c000009_0000.npy.png,40,243,50,289,3
g000008_0000.npy.png,1,222,13,270,3
c000125_0000.npy.png,302,241,338,373,2
a000122_0000.npy.png,346,280,357,289,1
d000161_0000.npy.png,289,236,310,316,3
g000074_0000.npy.png,196,225,207,241,1
e000027_0000.npy.png,194,255,204,269,1
f000171_0000.npy.png,223,222,233,242,1
f000146_0000.npy.png,47,233,119,294,1
f000108_0000.npy.png,201,227,210,233,1
f000044_0000.npy.png,251,229,260,239,1
c000065_0000.npy.png,269,188,310,396,3
g000053_0000.npy.png,195,232,205,247,1
c000000_0000.npy.png,19,244,32,283,3
a000142_0000.npy.png,131,218,179,359,2
g000098_0000.npy.png,188,223,203,242,1
g000065_0000.npy.png,206,231,220,249,1
c000163_0000.npy.png,84,247,93,284,3
c000170_0000.npy.png,26,245,35,283,3
d000163_0000.npy.png,94,278,105,286,1
g000138_0000.npy.png,307,222,366,306,1
f000168_0000.npy.png,233,229,239,236,1
b000110_0000.npy.png,250,244,263,324,3
g000100_0000.npy.png,275,226,292,267,1
g000046_0000.npy.png,2,228,105,316,1
f000034_0000.npy.png,114,230,127,239,1
a000098_0000.npy.png,279,279,284,287,1
c000126_0000.npy.png,276,200,309,382,3
g000174_0000.npy.png,1,257,80,348,1
b000193_0000.npy.png,136,236,159,332,3
d000156_0000.npy.png,96,278,106,286,1
a000174_0000.npy.png,214,277,219,286,1
f000046_0000.npy.png,147,229,159,238,1
e000071_0000.npy.png,391,243,406,306,3
a000162_0000.npy.png,63,275,88,292,1
f000183_0000.npy.png,255,226,260,235,1
f000022_0000.npy.png,251,229,260,241,1
e000050_0000.npy.png,391,245,402,280,3
e000086_0000.npy.png,215,253,226,263,1
f000192_0000.npy.png,185,227,191,231,1
a000082_0000.npy.png,64,276,88,290,1
g000149_0000.npy.png,253,233,263,247,1
a000175_0000.npy.png,227,277,233,286,1
d000080_0000.npy.png,137,248,168,317,3
a000120_0000.npy.png,280,277,286,288,1
g000112_0000.npy.png,281,226,305,273,1
e000005_0000.npy.png,194,255,204,269,1
a000114_0000.npy.png,288,278,294,287,1
a000015_0000.npy.png,98,278,108,284,1
c000133_0000.npy.png,94,250,101,283,3
c000169_0000.npy.png,269,216,305,375,3
g000007_0000.npy.png,221,232,225,238,1
a000086_0000.npy.png,64,276,88,291,1
a000164_0000.npy.png,177,278,184,286,1
b000157_0000.npy.png,144,238,174,329,3
a000184_0000.npy.png,347,280,357,288,1
f000161_0000.npy.png,220,226,232,246,1
f000135_0000.npy.png,182,230,191,236,1
d000131_0000.npy.png,139,256,152,310,2
d000007_0000.npy.png,366,276,379,287,1
e000009_0000.npy.png,1,267,39,304,1
f000084_0000.npy.png,166,228,178,240,1
f000149_0000.npy.png,245,231,252,241,1
f000030_0000.npy.png,0,235,16,253,1
f000122_0000.npy.png,228,232,235,239,1
g000043_0000.npy.png,177,224,195,247,1
c000000_0000.npy.png,94,253,101,281,3
a000181_0000.npy.png,63,275,88,292,1
a000131_0000.npy.png,196,278,204,287,1
a000148_0000.npy.png,287,278,294,287,1
f000086_0000.npy.png,251,230,255,239,1
f000146_0000.npy.png,230,230,237,237,1
a000086_0000.npy.png,410,277,441,296,1
a000156_0000.npy.png,287,278,294,287,1
f000044_0000.npy.png,194,224,202,234,1
d000126_0000.npy.png,312,234,333,319,3
c000181_0000.npy.png,295,235,322,367,2
e000122_0000.npy.png,310,253,434,323,1
g000173_0000.npy.png,160,230,174,262,1
b000114_0000.npy.png,398,279,427,295,1
d000173_0000.npy.png,90,278,101,286,1
f000127_0000.npy.png,1,229,77,316,1
a000140_0000.npy.png,98,275,107,284,1
b000166_0000.npy.png,398,279,426,295,1
f000078_0000.npy.png,229,227,235,237,1
c000122_0000.npy.png,71,246,80,284,3
a000019_0000.npy.png,410,277,441,295,1
b000072_0000.npy.png,143,228,161,327,3
c000119_0000.npy.png,94,250,101,283,3
c000079_0000.npy.png,313,230,335,374,2
c000155_0000.npy.png,271,210,309,383,3
f000076_0000.npy.png,229,230,235,237,1
b000178_0000.npy.png,51,271,80,291,1
a000193_0000.npy.png,322,280,330,287,1
g000108_0000.npy.png,173,238,187,261,1
f000006_0000.npy.png,152,227,164,236,1
a000096_0000.npy.png,64,274,89,291,1
e000130_0000.npy.png,36,263,83,296,1
b000125_0000.npy.png,235,240,277,327,3
a000083_0000.npy.png,63,275,88,292,1
a000127_0000.npy.png,364,278,375,289,1
a000004_0000.npy.png,240,239,290,337,2
a000030_0000.npy.png,345,279,357,288,1
g000194_0000.npy.png,272,230,294,261,1
g000194_0000.npy.png,259,230,275,251,1
g000151_0000.npy.png,279,236,312,272,1
d000058_0000.npy.png,395,270,425,289,1
g000174_0000.npy.png,168,226,191,253,1
b000091_0000.npy.png,235,243,277,324,3
b000114_0000.npy.png,144,226,162,326,3
c000075_0000.npy.png,274,191,312,395,3
c000181_0000.npy.png,98,250,105,282,3
g000146_0000.npy.png,146,235,176,268,1
f000153_0000.npy.png,176,231,184,239,1
c000111_0000.npy.png,26,245,35,283,3
g000166_0000.npy.png,173,228,194,254,1
g000010_0000.npy.png,187,235,197,256,1
c000003_0000.npy.png,39,243,50,287,3
d000160_0000.npy.png,95,278,106,287,1
g000176_0000.npy.png,190,226,200,246,1
f000134_0000.npy.png,1,234,95,310,1
b000087_0000.npy.png,233,243,275,324,3
e000158_0000.npy.png,4,267,37,300,1
f000193_0000.npy.png,228,222,238,241,1
d000107_0000.npy.png,310,232,330,321,3
d000008_0000.npy.png,380,276,388,287,1
e000111_0000.npy.png,215,253,226,266,1
a000120_0000.npy.png,234,278,241,286,1
a000054_0000.npy.png,227,280,233,286,1
e000182_0000.npy.png,215,253,226,266,1
b000173_0000.npy.png,53,272,80,291,1
d000166_0000.npy.png,159,258,177,304,2
f000044_0000.npy.png,232,227,240,236,1
f000152_0000.npy.png,231,231,237,238,1
d000133_0000.npy.png,308,236,331,317,3
b000081_0000.npy.png,144,230,160,326,3
a000191_0000.npy.png,269,278,276,286,1
g000106_0000.npy.png,210,229,223,249,1
d000131_0000.npy.png,312,236,331,318,3
a000169_0000.npy.png,214,277,219,286,1
e000082_0000.npy.png,215,253,226,267,1
d000164_0000.npy.png,289,235,305,317,3
g000146_0000.npy.png,387,192,444,367,1
c000164_0000.npy.png,301,235,330,372,2
a000164_0000.npy.png,279,279,284,287,1
c000058_0000.npy.png,265,189,310,400,3
a000103_0000.npy.png,269,276,277,287,1
e000046_0000.npy.png,1,267,39,304,1
c000082_0000.npy.png,67,249,76,285,3
g000012_0000.npy.png,279,236,307,270,1
c000073_0000.npy.png,274,191,314,394,3
d000032_0000.npy.png,193,244,236,317,2
f000199_0000.npy.png,269,228,273,233,1
e000146_0000.npy.png,195,254,205,266,1
f000193_0000.npy.png,250,227,258,238,1
g000113_0000.npy.png,266,233,284,257,1
f000031_0000.npy.png,0,239,6,253,1
e000017_0000.npy.png,1,267,39,304,1
f000175_0000.npy.png,223,222,234,242,1
g000119_0000.npy.png,304,212,394,305,1
g000129_0000.npy.png,296,225,336,292,1
d000068_0000.npy.png,408,270,443,290,1
a000089_0000.npy.png,63,276,88,291,1
c000147_0000.npy.png,60,247,69,282,3
f000074_0000.npy.png,255,228,260,236,1
g000124_0000.npy.png,178,229,198,258,1
c000081_0000.npy.png,280,193,312,394,3
g000104_0000.npy.png,318,231,385,310,1
f000121_0000.npy.png,243,234,251,244,1
d000111_0000.npy.png,311,233,330,322,3
f000036_0000.npy.png,109,230,122,240,1
d000039_0000.npy.png,185,245,228,320,2
f000147_0000.npy.png,245,231,252,241,1
c000085_0000.npy.png,23,245,32,282,3
a000186_0000.npy.png,322,280,330,287,1
f000178_0000.npy.png,224,221,234,241,1
f000081_0000.npy.png,244,230,253,241,1
g000031_0000.npy.png,3,239,105,326,1
f000083_0000.npy.png,84,229,108,241,1
g000119_0000.npy.png,210,230,222,249,1
d000168_0000.npy.png,282,234,300,317,3
c000098_0000.npy.png,174,268,229,327,1
b000057_0000.npy.png,236,242,277,323,3
a000039_0000.npy.png,97,278,106,285,1
c000169_0000.npy.png,26,245,35,283,3
f000040_0000.npy.png,268,229,272,234,1
a000162_0000.npy.png,287,278,294,287,1
g000183_0000.npy.png,56,240,128,306,1
b000094_0000.npy.png,50,271,81,294,1
a000116_0000.npy.png,346,280,356,289,1
g000002_0000.npy.png,23,220,35,246,3
g000166_0000.npy.png,113,236,157,282,1
g000122_0000.npy.png,160,241,178,269,1
e000089_0000.npy.png,36,263,73,296,1
a000176_0000.npy.png,131,277,137,285,1
a000181_0000.npy.png,214,277,219,286,1
e000155_0000.npy.png,215,253,226,266,1
c000080_0000.npy.png,103,252,209,356,1
c000019_0000.npy.png,60,249,69,283,3
a000057_0000.npy.png,177,278,186,286,1
f000152_0000.npy.png,257,231,260,238,1
c000052_0000.npy.png,258,180,308,406,3
g000194_0000.npy.png,297,234,349,288,1
f000145_0000.npy.png,231,230,237,237,1
e000014_0000.npy.png,1,267,39,304,1
b000167_0000.npy.png,398,279,427,295,1
g000111_0000.npy.png,178,231,196,253,1
g000007_0000.npy.png,42,235,122,311,1
g000039_0000.npy.png,113,235,157,281,1
e000000_0000.npy.png,1,267,39,304,1
b000090_0000.npy.png,234,243,275,324,3
e000150_0000.npy.png,392,245,405,304,3
b000152_0000.npy.png,252,244,266,324,3
e000019_0000.npy.png,387,244,401,303,3
e000039_0000.npy.png,73,263,106,290,1
d000171_0000.npy.png,279,233,300,319,3
b000055_0000.npy.png,143,228,162,327,3
c000136_0000.npy.png,94,250,101,283,3
a000157_0000.npy.png,130,228,159,353,2
e000050_0000.npy.png,33,264,71,295,1
f000138_0000.npy.png,250,231,256,239,1
f000082_0000.npy.png,228,228,234,239,1
g000040_0000.npy.png,205,229,219,248,1
a000178_0000.npy.png,411,277,440,296,1
f000134_0000.npy.png,168,231,179,239,1
g000029_0000.npy.png,133,233,167,272,1
g000086_0000.npy.png,270,227,282,261,1
d000072_0000.npy.png,144,247,180,320,2
a000169_0000.npy.png,63,275,88,292,1
g000171_0000.npy.png,293,234,346,288,1
e000049_0000.npy.png,1,267,39,304,1
g000161_0000.npy.png,254,232,262,249,1
g000185_0000.npy.png,288,236,328,282,1
e000015_0000.npy.png,194,255,204,269,1
a000168_0000.npy.png,269,278,276,286,1
e000050_0000.npy.png,214,253,227,273,1
f000001_0000.npy.png,228,229,235,239,1
f000137_0000.npy.png,196,231,203,236,1
g000104_0000.npy.png,277,227,297,271,1
a000081_0000.npy.png,411,278,440,294,1
c000143_0000.npy.png,94,250,101,283,3
g000123_0000.npy.png,117,231,162,282,1
e000119_0000.npy.png,72,263,105,291,1
e000031_0000.npy.png,194,255,204,269,1
d000072_0000.npy.png,287,228,307,324,3
g000113_0000.npy.png,339,230,445,337,1
a000123_0000.npy.png,227,278,233,286,1
c000024_0000.npy.png,94,253,101,281,3
c000003_0000.npy.png,298,207,350,408,2
f000134_0000.npy.png,229,231,236,239,1
g000145_0000.npy.png,318,220,397,324,1
c000011_0000.npy.png,60,249,69,283,3
a000069_0000.npy.png,282,216,315,361,2
b000082_0000.npy.png,144,233,160,327,3
b000109_0000.npy.png,398,279,427,295,1
f000074_0000.npy.png,246,230,253,240,1
f000020_0000.npy.png,269,228,272,234,1
f000159_0000.npy.png,221,225,232,246,1
g000046_0000.npy.png,191,219,205,241,1
f000144_0000.npy.png,189,230,195,234,1
c000166_0000.npy.png,235,275,253,298,1
b000184_0000.npy.png,397,279,427,294,1
a000157_0000.npy.png,269,278,276,286,1
a000029_0000.npy.png,98,277,108,284,1
g000025_0000.npy.png,287,236,322,278,1
f000108_0000.npy.png,243,227,251,240,1
f000165_0000.npy.png,62,230,90,246,1
g000018_0000.npy.png,185,233,194,255,1
a000028_0000.npy.png,227,277,234,286,1
e000116_0000.npy.png,195,254,205,266,1
b000028_0000.npy.png,52,274,81,293,1
a000164_0000.npy.png,98,276,107,284,1
g000069_0000.npy.png,262,228,271,257,1
a000051_0000.npy.png,64,274,88,292,1
f000181_0000.npy.png,106,227,121,236,1
e000148_0000.npy.png,72,263,104,288,1
g000155_0000.npy.png,205,230,219,249,1
f000064_0000.npy.png,259,228,262,235,1
b000140_0000.npy.png,147,227,168,328,3
e000139_0000.npy.png,392,245,405,304,3
c000042_0000.npy.png,53,245,60,283,3
f000178_0000.npy.png,248,227,255,236,1
g000171_0000.npy.png,264,231,280,255,1
g000040_0000.npy.png,179,229,196,252,1
g000134_0000.npy.png,265,232,278,256,1
f000126_0000.npy.png,1,230,74,318,1
a000166_0000.npy.png,131,277,137,285,1
c000111_0000.npy.png,94,250,101,282,3
d000150_0000.npy.png,100,279,108,286,1
c000015_0000.npy.png,295,214,339,398,2
a000003_0000.npy.png,411,277,441,297,1
f000092_0000.npy.png,214,222,228,247,1
a000142_0000.npy.png,97,276,107,285,1
b000040_0000.npy.png,243,245,270,323,3
g000110_0000.npy.png,184,225,201,250,1
c000117_0000.npy.png,79,248,87,284,3
f000147_0000.npy.png,2,233,41,249,1
e000055_0000.npy.png,356,250,445,321,1
e000124_0000.npy.png,6,269,37,297,1
g000012_0000.npy.png,186,234,196,256,1
c000059_0000.npy.png,266,189,310,401,3
g000012_0000.npy.png,206,231,220,253,1
a000187_0000.npy.png,131,277,137,285,1
e000148_0000.npy.png,195,254,205,266,1
b000082_0000.npy.png,398,279,427,295,1
b000064_0000.npy.png,235,243,277,324,3
f000011_0000.npy.png,251,228,258,240,1
g000052_0000.npy.png,69,234,138,296,1
f000052_0000.npy.png,232,228,239,238,1
c000124_0000.npy.png,26,245,35,283,3
c000114_0000.npy.png,60,247,68,282,3
b000007_0000.npy.png,398,279,427,295,1
f000010_0000.npy.png,209,218,228,254,1
a000117_0000.npy.png,278,280,285,288,1
f000149_0000.npy.png,256,229,260,238,1
b000041_0000.npy.png,242,245,270,323,3
g000028_0000.npy.png,312,238,370,303,1
d000122_0000.npy.png,135,254,149,312,2
d000035_0000.npy.png,240,228,261,324,3
c000005_0000.npy.png,24,244,36,283,3
f000115_0000.npy.png,216,227,228,249,1
f000126_0000.npy.png,143,228,154,236,1
f000192_0000.npy.png,257,227,261,235,1
b000173_0000.npy.png,143,239,164,332,3
g000132_0000.npy.png,91,228,150,287,1
g000113_0000.npy.png,261,233,270,251,1
e000021_0000.npy.png,194,255,204,269,1
f000193_0000.npy.png,261,226,265,234,1
c000058_0000.npy.png,1,189,143,440,1
c000007_0000.npy.png,60,249,69,283,3
b000152_0000.npy.png,398,279,427,295,1
b000086_0000.npy.png,232,245,275,323,3
e000143_0000.npy.png,195,253,205,266,1
f000102_0000.npy.png,228,234,234,242,1
g000172_0000.npy.png,271,234,280,262,1
d000039_0000.npy.png,241,229,273,327,3
c000011_0000.npy.png,295,212,342,401,2
f000153_0000.npy.png,161,230,170,239,1
b000198_0000.npy.png,398,279,427,295,1
c000163_0000.npy.png,94,250,101,283,3
f000077_0000.npy.png,115,227,133,241,1
e000147_0000.npy.png,215,253,226,266,1
d000139_0000.npy.png,141,257,158,308,2
a000104_0000.npy.png,192,209,280,372,2
b000088_0000.npy.png,144,230,160,327,3
c000168_0000.npy.png,60,247,69,282,3
f000149_0000.npy.png,220,225,231,246,1
g000119_0000.npy.png,361,234,445,368,1
c000128_0000.npy.png,277,201,309,386,3
f000182_0000.npy.png,225,220,235,240,1
a000127_0000.npy.png,213,280,218,286,1
e000098_0000.npy.png,215,253,226,266,1
e000192_0000.npy.png,392,245,406,306,3
e000100_0000.npy.png,36,263,73,296,1
a000035_0000.npy.png,411,276,441,295,1
d000018_0000.npy.png,216,231,244,326,3
a000029_0000.npy.png,178,278,185,286,1
f000179_0000.npy.png,265,225,270,230,1
f000187_0000.npy.png,249,226,257,237,1
e000073_0000.npy.png,72,263,105,291,1
d000075_0000.npy.png,141,249,176,318,2
e000061_0000.npy.png,322,251,439,330,1
f000173_0000.npy.png,30,227,57,245,1
d000147_0000.npy.png,300,234,317,318,3
g000147_0000.npy.png,184,231,200,252,1
f000022_0000.npy.png,182,230,191,235,1
g000043_0000.npy.png,266,227,275,256,1
d000020_0000.npy.png,370,274,387,288,1
f000081_0000.npy.png,95,228,118,242,1
g000095_0000.npy.png,259,231,264,245,1
c000092_0000.npy.png,313,234,331,372,2
g000098_0000.npy.png,308,230,356,296,1
g000021_0000.npy.png,116,236,157,283,1
g000132_0000.npy.png,2,229,106,330,1
e000107_0000.npy.png,391,243,406,304,3
f000175_0000.npy.png,203,227,209,231,1
g000134_0000.npy.png,83,229,147,294,1
c000011_0000.npy.png,1,241,9,283,3
g000040_0000.npy.png,303,236,357,294,1
e000023_0000.npy.png,213,254,228,280,1
e000034_0000.npy.png,194,255,204,263,1
g000044_0000.npy.png,308,230,373,296,1
g000006_0000.npy.png,47,234,123,308,1
a000134_0000.npy.png,347,280,357,289,1
e000194_0000.npy.png,392,245,406,306,3
e000034_0000.npy.png,391,245,403,303,3
f000094_0000.npy.png,244,229,251,240,1
f000031_0000.npy.png,123,230,137,240,1
g000118_0000.npy.png,210,229,222,248,1
b000179_0000.npy.png,52,273,79,291,1
e000101_0000.npy.png,215,253,226,266,1
c000171_0000.npy.png,269,216,305,375,3
d000067_0000.npy.png,281,227,300,324,3
a000030_0000.npy.png,227,277,233,286,1
a000132_0000.npy.png,270,278,277,286,1
c000031_0000.npy.png,298,218,337,391,2
a000040_0000.npy.png,346,280,357,289,1
b000016_0000.npy.png,132,234,165,325,3
c000077_0000.npy.png,66,246,74,283,3
f000022_0000.npy.png,189,229,196,234,1
e000100_0000.npy.png,4,267,37,300,1
a000051_0000.npy.png,228,278,234,287,1
c000081_0000.npy.png,67,248,75,284,3
e000192_0000.npy.png,195,254,205,266,1
f000147_0000.npy.png,140,230,154,241,1
a000071_0000.npy.png,266,278,276,286,1
b000137_0000.npy.png,52,271,81,292,1
e000145_0000.npy.png,392,245,405,304,3
b000126_0000.npy.png,52,271,79,292,1
c000150_0000.npy.png,26,245,35,283,3
g000007_0000.npy.png,329,243,419,327,1
f000124_0000.npy.png,149,230,159,237,1
b000088_0000.npy.png,233,243,275,324,3
c000194_0000.npy.png,26,245,35,283,3
e000144_0000.npy.png,170,262,288,330,1
a000126_0000.npy.png,98,276,108,284,1
e000141_0000.npy.png,195,254,205,266,1
b000153_0000.npy.png,398,279,427,295,1
f000081_0000.npy.png,173,228,182,235,1
a000103_0000.npy.png,63,274,88,290,1
g000083_0000.npy.png,194,228,207,243,1
c000061_0000.npy.png,268,189,311,395,3
g000194_0000.npy.png,131,234,154,277,1
g000046_0000.npy.png,312,229,382,298,1
g000106_0000.npy.png,322,232,396,315,1
g000095_0000.npy.png,162,222,184,257,1
c000000_0000.npy.png,298,207,350,413,2
f000150_0000.npy.png,219,225,231,247,1
a000147_0000.npy.png,98,276,107,284,1
a000120_0000.npy.png,411,278,440,295,1
f000166_0000.npy.png,252,230,257,239,1
c000151_0000.npy.png,60,247,69,282,3
g000186_0000.npy.png,277,236,300,271,1
c000049_0000.npy.png,12,244,21,283,3
a000196_0000.npy.png,63,275,88,292,1
e000049_0000.npy.png,32,273,163,338,1
a000172_0000.npy.png,177,278,184,286,1
c000123_0000.npy.png,71,246,80,283,3
a000177_0000.npy.png,214,277,219,286,1
c000123_0000.npy.png,60,247,69,282,3
f000159_0000.npy.png,263,230,266,236,1
e000147_0000.npy.png,150,264,266,330,1
f000197_0000.npy.png,229,223,239,242,1
c000085_0000.npy.png,313,230,333,374,2
b000013_0000.npy.png,247,245,264,323,3
c000131_0000.npy.png,26,245,35,283,3
g000053_0000.npy.png,205,230,219,251,1
f000171_0000.npy.png,253,227,258,236,1
f000092_0000.npy.png,260,228,264,235,1
c000079_0000.npy.png,22,245,31,282,3
f000077_0000.npy.png,180,228,188,234,1
d000010_0000.npy.png,368,275,378,286,1
e000015_0000.npy.png,213,254,228,280,1
e000152_0000.npy.png,116,266,232,335,1
e000005_0000.npy.png,73,263,105,290,1
g000134_0000.npy.png,208,229,221,248,1
f000137_0000.npy.png,261,231,265,236,1
g000151_0000.npy.png,260,232,273,254,1
a000187_0000.npy.png,347,280,357,288,1
b000057_0000.npy.png,52,270,80,292,1
g000007_0000.npy.png,260,231,279,255,1
c000191_0000.npy.png,26,245,35,283,3
